person_age,person_gender,person_0,person_income,person_emp_exp,person_home_2ership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
51,0,High School,34688,26,0,7011,3,6.4,0.2,25,696,1,0
29,0,Bachelor,94894,5,0,14000,0,10.82,0.15,9,619,1,0
27,0,Associate,54925,7,1,7500,0,13.28,0.14,6,612,1,0
27,1,Associate,136050,2,1,23758,4,10.48,0.17,5,589,1,0
27,0,Associate,75928,6,1,5000,4,11.01,0.07,5,679,0,0
32,0,High School,94124,6,0,9600,3,12.61,0.1,13,681,1,0
28,0,High School,138750,6,1,17630,3,8.85,0.13,4,532,0,0
25,0,Master,36906,2,0,2000,1,13.23,0.05,4,635,0,0
24,1,Master,157426,0,1,15000,0,8.94,0.1,4,679,0,0
29,1,Bachelor,61164,6,1,16000,2,13.11,0.26,5,690,0,0
26,1,Bachelor,36983,3,0,3200,1,9.5,0.09,4,682,1,0
25,0,Bachelor,193127,3,1,15016,4,11.39,0.08,4,640,1,0
27,1,Master,102991,6,1,15000,0,13,0.15,4,561,1,0
23,1,High School,108700,0,0,10181,0,11.81,0.09,3,601,1,0
24,1,High School,48917,3,0,3600,1,12.05,0.07,4,619,1,0
27,1,Associate,98222,5,1,3540,0,9.62,0.04,6,521,1,0
26,0,Bachelor,90753,5,0,9484,4,11.01,0.1,5,672,0,0
28,1,Master,91306,7,1,4000,4,8.4,0.04,7,719,1,0
22,1,High School,72750,0,0,6054,2,9.65,0.08,4,624,0,0
36,1,Associate,34582,14,0,8000,3,7.59,0.23,9,565,1,0
30,0,High School,59809,8,0,5000,1,15.05,0.08,6,620,1,0
26,1,Bachelor,29902,7,0,1200,2,14.87,0.04,5,631,1,0
33,1,Master,132094,10,1,6000,0,12.2,0.05,9,703,0,0
22,1,Bachelor,77712,0,0,6670,1,8.36,0.09,4,681,0,0
22,1,Associate,55204,0,0,5000,1,12.48,0.09,2,522,1,0
24,1,Bachelor,157285,3,1,6930,2,10.75,0.04,3,684,1,0
25,1,High School,36960,2,0,8000,1,9.41,0.22,3,633,0,0
38,1,High School,123830,16,1,8854,1,11.56,0.07,10,660,0,0
35,1,Master,49402,12,2,5000,4,6.92,0.1,6,691,1,0
30,1,High School,77815,10,0,4900,5,11.03,0.06,11,695,1,0
24,0,Master,90969,3,1,10000,2,10.81,0.11,4,678,0,0
24,0,Bachelor,97093,3,1,18000,2,10.17,0.19,2,657,1,0
37,1,Bachelor,97218,12,1,25000,4,13.32,0.26,9,702,0,0
27,0,High School,106751,3,1,14400,5,11.46,0.13,5,581,1,0
25,0,Master,58532,6,0,6000,0,10.57,0.1,3,608,1,0
23,0,Associate,63136,0,0,7000,0,7.65,0.11,4,526,1,0
33,0,Bachelor,34243,7,0,3000,0,11.32,0.09,11,695,1,0
29,0,Master,34119,10,2,14735,0,9.04,0.43,8,684,0,0
26,0,Master,54759,5,1,10000,5,16.89,0.18,4,596,0,0
22,0,Associate,51261,3,0,10000,0,13.53,0.2,3,688,1,0
29,1,Master,116378,7,1,10000,4,9.62,0.09,8,654,1,0
22,1,High School,56256,0,1,3988,4,11.01,0.07,3,655,0,0
24,1,Master,26282,3,0,3903,3,14.11,0.15,4,668,0,0
29,1,Bachelor,165761,9,1,10000,2,9.49,0.06,9,647,0,0
30,0,Bachelor,95991,6,1,4899,1,8.13,0.05,8,670,0,0
27,1,Master,101665,5,1,6000,2,10,0.06,4,694,0,0
30,1,Bachelor,114697,6,1,4000,4,6.04,0.03,10,592,1,0
24,1,High School,33678,0,0,4000,4,10.37,0.12,4,539,1,0
23,0,Associate,27179,0,0,5448,0,11.98,0.2,4,575,1,0
38,1,Associate,150467,16,1,25000,3,13.02,0.17,13,628,1,0
25,1,High School,39386,2,0,5000,3,10.86,0.13,2,632,0,0
30,1,High School,114927,6,1,20000,0,10.76,0.17,5,633,1,0
24,0,Bachelor,43040,0,0,10000,3,11.44,0.23,4,620,1,0
29,0,Associate,36841,8,0,3600,2,10.73,0.1,9,610,1,0
28,1,Bachelor,103355,6,0,9521,0,10.25,0.09,8,664,0,0
43,0,High School,240739,20,1,20190,4,8.05,0.08,11,632,1,0
34,0,Associate,110394,13,1,15000,1,11.01,0.14,10,604,1,0
32,0,High School,31047,6,1,6000,4,6.42,0.19,8,637,0,0
23,1,Associate,35725,0,0,4766,1,12.41,0.13,5,632,0,0
43,1,High School,63193,18,0,1500,2,11.86,0.02,12,633,0,0
23,1,High School,46532,0,0,4500,4,5.69,0.1,4,510,1,0
28,1,Bachelor,51347,3,0,9600,2,9.26,0.19,8,661,1,0
30,1,Bachelor,45838,6,0,6574,4,12.82,0.14,9,708,1,0
27,0,Bachelor,27246,5,0,2500,2,6.93,0.09,4,598,1,0
26,0,Bachelor,52109,1,0,3932,0,12.94,0.08,4,626,0,0
25,0,Master,126827,4,1,12000,2,6.62,0.09,6,676,1,0
28,1,Bachelor,196751,5,1,25000,4,15.45,0.13,8,665,0,0
39,0,High School,36821,14,0,2290,1,14.04,0.06,15,634,0,0
29,0,Associate,63505,9,0,10800,5,9.6,0.17,8,552,1,0
29,0,Bachelor,75363,4,1,12000,4,9.72,0.16,8,615,0,0
30,1,Associate,109202,9,1,18000,5,11.66,0.16,8,559,1,0
26,0,Bachelor,44125,2,1,14000,4,12.79,0.32,5,626,0,0
27,0,Associate,63455,7,0,11037,1,10.49,0.17,9,684,1,0
29,1,Associate,38211,5,0,5000,0,13.24,0.13,9,610,1,0
38,1,High School,78994,11,0,7000,2,7.88,0.09,16,662,1,0
26,0,High School,52903,3,0,4000,1,11.91,0.08,4,614,1,0
25,1,Associate,52704,0,0,10000,0,8.01,0.19,3,640,1,0
27,0,Associate,73045,5,1,4800,5,10.37,0.07,6,675,1,0
29,0,Associate,138570,8,1,15000,2,7.87,0.11,7,670,1,0
32,1,Associate,78936,13,1,10000,3,13,0.13,9,532,1,0
27,0,Bachelor,104273,7,1,18000,2,8.6,0.17,3,681,1,0
25,0,Associate,34723,4,0,6429,1,14.52,0.19,2,631,1,0
26,1,High School,64941,7,0,6454,0,11.33,0.1,6,550,0,0
23,1,High School,84830,1,1,1000,3,14.11,0.01,3,529,1,0
25,0,Master,53589,4,0,8874,1,8.58,0.17,4,642,1,0
27,0,Bachelor,73322,4,0,5000,1,12.61,0.07,4,659,1,0
32,0,High School,46671,9,0,6380,2,5.72,0.14,8,646,1,0
24,0,Bachelor,91886,0,0,7000,0,7.23,0.08,4,623,0,0
25,1,Associate,175387,1,1,12000,1,5.79,0.07,3,674,1,0
25,1,Bachelor,116678,2,0,25000,0,12.42,0.21,3,702,0,0
31,1,Associate,137027,7,1,2613,0,8.8,0.02,8,681,1,0
28,0,Associate,312736,6,1,27136,4,11.73,0.09,4,566,1,0
24,0,High School,60406,0,0,13000,1,11.75,0.22,3,531,1,0
24,0,High School,31006,0,1,6477,1,10.09,0.21,4,592,1,0
30,1,High School,170746,4,1,13095,4,11.01,0.08,8,635,1,0
24,0,High School,61262,1,1,12500,3,9.32,0.2,3,600,1,0
27,0,Associate,90884,8,1,6625,5,11.01,0.07,10,639,1,0
27,1,Bachelor,102829,3,0,14400,0,8.49,0.14,7,565,1,0
36,1,Associate,74384,15,1,15000,5,9.65,0.2,14,666,0,0
27,0,Associate,65883,8,1,6000,3,13.46,0.09,7,582,1,0
28,0,Master,147230,7,0,15000,5,15.84,0.1,5,663,1,0
32,0,Bachelor,32484,8,0,2432,0,13.6,0.07,11,700,0,0
23,1,Bachelor,90726,2,0,10000,2,6.54,0.11,4,584,1,0
27,0,High School,63090,1,2,9647,0,10.3,0.15,6,644,1,0
27,0,Master,49004,1,0,1200,2,11.55,0.02,8,709,1,0
28,1,Master,100286,9,0,10000,0,11.64,0.1,10,624,0,0
22,0,Associate,48807,0,1,5000,1,6.04,0.1,3,518,1,0
31,0,Master,29041,9,0,5000,0,11.14,0.17,8,634,0,0
28,0,Bachelor,46675,0,0,6489,2,12.55,0.14,8,636,1,0
22,1,Bachelor,58678,1,1,6500,0,9.03,0.11,3,630,1,0
22,1,High School,76666,1,0,4800,0,11.41,0.06,4,606,1,0
28,1,Master,60982,3,0,14000,2,6.93,0.23,6,589,1,0
25,1,High School,102618,3,1,20000,0,10.8,0.19,3,586,0,0
27,1,Associate,99690,5,1,3288,2,6.79,0.03,4,610,0,0
37,0,Associate,73062,17,0,15000,5,11.64,0.21,16,701,1,0
35,0,Bachelor,58290,13,1,7521,4,6.41,0.13,11,541,1,0
26,1,High School,55015,0,0,1500,1,6.92,0.03,3,569,1,0
30,0,Bachelor,116101,8,1,6000,4,7.96,0.05,9,734,1,0
27,0,Associate,61078,2,0,2800,1,7.28,0.05,4,653,0,0
28,1,Bachelor,142001,5,1,14174,2,10.91,0.1,5,674,1,0
25,1,Bachelor,62231,2,0,9000,0,7.24,0.14,3,540,1,0
50,1,Bachelor,82442,27,1,8000,2,10.11,0.1,23,760,1,0
34,0,Bachelor,73181,10,0,8000,4,12.91,0.11,9,589,1,0
23,0,Bachelor,49159,0,0,7000,0,11.73,0.14,3,681,0,0
35,1,Associate,35995,11,1,2500,4,8.54,0.07,12,580,1,0
27,0,Associate,67684,4,0,3600,4,11.11,0.05,7,614,0,0
36,0,High School,132801,14,1,9000,0,11.01,0.07,16,494,1,0
33,0,High School,43181,7,1,12000,3,12.72,0.28,8,634,0,0
30,1,Bachelor,97191,11,0,7500,0,12.18,0.08,7,651,0,0
23,1,Associate,32210,4,0,6250,1,9.84,0.19,3,617,0,0
40,0,Associate,86989,18,0,6000,3,9.63,0.07,15,586,1,0
23,0,Bachelor,82787,0,1,6417,2,7.2,0.08,4,624,0,0
34,1,Master,121076,9,0,18000,2,11.7,0.15,8,631,0,0
30,1,High School,73174,6,0,12000,4,9.98,0.16,7,645,1,0
25,1,Master,49076,1,0,3000,4,10.15,0.06,3,648,1,0
23,1,Bachelor,85063,0,1,3520,0,6.7,0.04,3,657,1,0
25,1,Associate,60930,3,0,15000,2,10.01,0.25,5,582,1,0
25,1,Master,70359,2,0,12889,2,12.05,0.18,6,661,0,0
25,1,Bachelor,104233,3,1,16000,5,15.85,0.15,3,602,1,0
34,1,Associate,109083,11,1,9942,3,8.1,0.09,7,680,0,0
32,1,Master,330847,7,1,29274,2,11.42,0.09,9,689,0,0
26,1,Bachelor,34562,6,0,2697,1,13.21,0.08,6,672,1,0
26,0,Associate,41640,3,0,5500,4,16.54,0.13,4,672,0,0
26,0,Associate,41472,3,2,8000,4,9.43,0.19,7,631,1,0
34,1,Associate,385195,15,1,14067,4,8.03,0.04,6,551,1,0
29,1,Master,42680,7,0,5569,4,12.57,0.13,7,726,0,0
26,1,Bachelor,144791,5,1,10000,1,5.44,0.07,3,683,0,0
29,1,Bachelor,89707,9,1,18330,3,12.32,0.2,8,651,1,0
29,1,Bachelor,76814,10,1,15000,1,12.77,0.2,8,702,1,0
25,1,High School,29657,0,2,2500,1,11.78,0.08,4,638,0,0
29,1,Bachelor,90717,3,0,4000,5,10.75,0.04,9,686,0,0
26,1,High School,87765,1,1,20000,1,8.5,0.23,4,641,0,0
29,1,High School,103091,5,1,20000,2,10.65,0.19,9,629,1,0
32,1,High School,36116,9,0,5000,0,10.49,0.14,7,651,1,0
36,1,Associate,67580,10,0,10495,4,7.87,0.16,11,545,1,0
35,0,Master,103269,9,1,8400,0,11.99,0.08,9,646,0,0
27,0,High School,96837,4,1,35000,4,11.01,0.36,8,535,0,0
23,1,Master,73024,0,0,7000,0,6.75,0.1,4,631,0,0
24,0,Bachelor,25153,3,0,1000,1,12.93,0.04,5,708,1,0
25,1,Associate,94917,2,1,25000,1,9.64,0.26,4,628,1,0
24,0,High School,109243,3,1,5000,2,10.62,0.05,3,609,1,0
33,1,Bachelor,199302,5,1,7769,3,11.09,0.04,8,723,0,0
28,1,Bachelor,96054,3,1,11869,5,12.85,0.12,5,583,0,0
40,0,High School,87152,17,1,14814,3,10.38,0.17,14,679,1,0
22,1,Associate,79083,0,1,2106,3,13.29,0.03,4,576,1,0
30,1,Doctorate,87496,10,0,12000,1,10.97,0.14,5,718,0,0
22,0,High School,58630,0,0,1665,4,13.97,0.03,4,649,1,0
25,0,Master,68132,1,1,5000,4,6.24,0.07,4,579,1,0
23,1,Bachelor,44280,4,0,3500,2,11.57,0.08,3,668,0,0
25,0,Bachelor,35629,2,0,5000,0,8.37,0.14,4,639,1,0
30,0,High School,56150,7,0,2000,1,7.47,0.04,8,639,1,0
25,1,Bachelor,65451,1,1,6000,0,8.25,0.09,2,686,0,0
27,1,Bachelor,35428,7,0,3036,2,12.75,0.09,4,571,1,0
34,1,Master,96873,12,1,20000,0,13.81,0.21,8,652,1,0
26,1,Bachelor,56450,3,0,11466,3,12.73,0.2,5,667,1,0
25,1,Bachelor,92776,0,1,5000,0,11.58,0.05,3,679,1,0
23,0,Bachelor,103181,0,0,12000,2,13.16,0.12,4,642,0,0
28,0,Associate,121173,2,0,18000,2,13.98,0.15,7,660,1,0
25,0,Bachelor,116077,3,1,6000,4,7.85,0.05,4,623,0,0
25,0,Associate,87143,2,1,6000,2,9.76,0.07,3,645,0,0
28,0,Bachelor,76545,6,1,11188,3,12.87,0.15,7,624,0,0
30,0,Associate,58677,6,0,2000,3,10.75,0.03,5,635,0,0
30,0,Associate,51842,8,0,3500,0,10.78,0.07,6,616,0,0
23,1,High School,73285,0,1,6000,2,9.48,0.08,2,563,1,0
39,0,High School,90615,16,1,10000,2,8.56,0.11,17,627,1,0
25,1,High School,43979,1,2,5500,4,14.86,0.13,4,615,0,0
31,0,High School,44435,6,0,2500,4,10.48,0.06,7,660,0,0
26,0,Associate,115012,4,1,20000,5,14.88,0.17,4,641,0,0
36,0,High School,56330,12,0,10000,1,7.01,0.18,10,574,1,0
22,0,High School,87597,0,1,8132,5,7.09,0.09,4,647,0,0
30,1,Master,81373,7,0,8000,2,11.01,0.1,8,630,1,0
24,0,Master,29448,0,2,5000,3,10.8,0.17,3,693,0,0
23,0,Associate,60904,0,0,8000,0,11.74,0.13,4,653,1,0
24,1,Master,72922,2,1,14000,2,9.9,0.19,3,682,1,0
24,0,Master,45867,2,0,1697,3,10.02,0.04,3,548,1,0
36,1,Associate,84950,12,1,14000,2,13.81,0.16,11,725,0,0
26,0,High School,20991,1,0,1052,2,13.37,0.05,7,632,1,0
25,0,Associate,87805,3,1,17000,3,7.96,0.19,4,683,1,0
27,1,Associate,163191,5,1,6079,0,6.92,0.04,4,647,0,0
29,1,Master,65775,9,1,13000,2,10.28,0.2,7,591,1,0
29,1,High School,67065,7,0,4000,1,10.99,0.06,6,586,1,0
22,0,Bachelor,63281,0,0,10000,2,11.71,0.16,3,581,1,0
25,1,Associate,75186,2,1,20000,1,11.01,0.27,5,493,1,0
27,1,Associate,41276,7,0,2041,1,11.5,0.05,5,680,1,0
29,1,Master,55255,5,0,10000,3,7.51,0.18,7,703,0,0
28,1,Bachelor,60874,4,0,8000,4,14.16,0.13,10,681,1,0
31,1,Associate,55248,8,1,6500,0,12.9,0.12,9,563,1,0
22,0,Bachelor,73102,0,0,8000,0,12.7,0.11,3,616,1,0
25,0,Associate,43499,1,0,10000,2,9.01,0.23,3,572,1,0
27,0,Bachelor,78782,5,1,4500,5,7.68,0.06,4,609,1,0
27,1,Master,76136,2,0,12000,1,10.87,0.16,6,659,1,0
32,1,Associate,72910,8,1,21000,5,14.05,0.29,11,635,1,0
22,1,Associate,48884,4,0,7000,0,11.35,0.14,4,498,1,0
28,0,Master,37972,3,1,9973,3,9.02,0.26,6,533,1,0
44,1,Master,72809,19,0,5000,4,13.34,0.07,16,714,0,0
23,1,High School,78853,0,1,3000,4,13.87,0.04,4,649,1,0
26,1,High School,34602,0,0,6580,2,10.96,0.19,3,524,1,0
28,1,Bachelor,42806,6,0,10400,1,11.69,0.24,8,622,0,0
24,1,Bachelor,67208,0,1,9600,0,7.52,0.14,2,633,1,0
23,0,Bachelor,54993,2,0,6211,3,13.41,0.11,4,643,1,0
39,0,Associate,73236,17,1,3907,3,13.59,0.05,11,575,1,0
22,1,Bachelor,43185,0,0,8000,0,9.2,0.19,4,675,0,0
27,0,Bachelor,124701,3,1,4252,2,9.14,0.03,6,526,1,0
22,1,Associate,73330,2,1,13000,1,9.64,0.18,4,495,1,0
23,1,High School,46888,0,0,2000,2,8.71,0.04,3,631,0,0
23,0,Bachelor,84882,0,1,20000,4,11.45,0.24,4,649,0,0
24,0,Master,103055,0,1,11651,1,7.01,0.11,4,620,1,0
32,1,Bachelor,50555,9,0,3000,2,9.45,0.06,7,562,1,0
31,0,Master,127097,8,1,12067,2,6.2,0.09,7,723,1,0
30,0,Associate,108894,10,0,7000,1,9.94,0.06,9,678,1,0
30,1,Bachelor,96893,6,1,3529,3,11.41,0.04,7,675,1,0
46,0,Doctorate,60905,21,1,10000,3,9.98,0.16,14,723,1,0
24,1,Master,114934,0,1,5000,4,8.85,0.04,3,644,1,0
51,0,Associate,91061,29,2,7665,2,13.79,0.08,17,691,0,0
30,0,Master,58806,6,0,10000,1,11.7,0.17,10,671,1,0
24,0,Bachelor,58108,0,1,15000,1,9.01,0.26,5,674,1,0
29,0,Bachelor,150940,6,1,13897,4,8.73,0.09,6,572,1,0
25,0,Bachelor,63796,2,0,8000,1,10.34,0.13,3,650,0,0
23,0,High School,64439,0,1,7362,1,14.16,0.11,5,626,0,0
30,0,Bachelor,56193,3,1,6012,4,13.36,0.11,8,680,0,0
35,1,High School,113956,10,1,15000,2,9.88,0.13,10,648,1,0
29,1,High School,42306,4,1,16000,4,12.81,0.38,10,535,1,0
28,1,Master,133175,5,1,12000,5,8.47,0.09,5,593,1,0
27,1,Master,46953,1,1,13725,4,10.97,0.29,5,564,1,0
33,1,High School,124712,8,1,6000,1,11.01,0.05,8,579,1,0
33,1,Bachelor,36810,14,0,4200,2,7.79,0.11,8,610,0,0
23,1,High School,68530,0,1,3024,0,8.6,0.04,3,624,1,0
28,0,Associate,45434,5,1,12716,1,9.01,0.28,6,662,1,0
25,1,Bachelor,81160,2,1,7000,0,8.94,0.09,3,686,1,0
44,1,High School,33505,24,0,1664,0,8.08,0.05,15,665,1,0
27,1,Bachelor,47047,6,0,3000,3,11.48,0.06,9,577,1,0
25,1,Bachelor,133021,0,0,18000,1,10.87,0.14,3,610,1,0
24,0,High School,109071,0,1,7500,3,11.03,0.07,4,683,1,0
32,1,Bachelor,64416,12,1,7000,5,12.37,0.11,9,561,0,0
24,0,Associate,54920,5,0,8000,0,10.46,0.15,4,601,1,0
30,0,Associate,51300,8,0,1855,1,11.66,0.04,5,568,1,0
24,0,High School,84932,2,0,10000,2,11.01,0.12,4,680,0,0
22,0,Bachelor,66919,0,0,6000,0,14.27,0.09,3,500,1,0
36,1,Bachelor,65394,15,1,7000,1,9.72,0.11,13,633,1,0
27,0,High School,115886,2,1,7000,0,6.13,0.06,5,604,1,0
30,1,High School,51266,8,1,22539,2,8.69,0.44,8,550,1,0
24,1,High School,89225,0,1,7000,0,7.71,0.08,4,605,1,0
30,0,Master,34632,9,0,2531,1,10.71,0.07,8,586,0,0
24,0,Bachelor,75468,2,0,8000,2,12.83,0.11,4,659,0,0
27,0,Bachelor,67914,5,1,11631,5,12.68,0.17,5,655,1,0
23,0,Master,70513,4,0,10000,0,14.48,0.14,3,583,1,0
37,0,High School,44000,16,0,3258,1,8.65,0.07,10,710,1,0
22,1,High School,106435,0,1,15000,0,11.82,0.14,4,584,1,0
28,0,Associate,45575,4,0,3000,1,15.36,0.07,6,612,1,0
32,0,Associate,137722,9,1,6000,1,10.19,0.04,5,572,1,0
24,0,Bachelor,29661,0,0,4000,2,11.8,0.13,3,669,0,0
34,0,Bachelor,96671,9,1,7500,0,6.98,0.08,12,530,1,0
30,1,High School,122227,9,1,16000,2,7.13,0.13,6,646,1,0
27,0,Bachelor,84739,5,1,15000,3,7.18,0.18,8,577,1,0
36,1,Associate,144923,15,1,30000,1,9.87,0.21,13,706,1,0
33,1,Bachelor,80158,10,0,10000,2,11.35,0.12,10,613,1,0
34,1,High School,90040,11,1,7200,2,6.85,0.08,8,660,1,0
29,0,Master,60798,7,0,3000,5,10.16,0.05,9,613,0,0
30,0,Bachelor,51100,10,0,5682,4,11.94,0.11,8,612,1,0
26,0,Bachelor,53514,1,0,5000,5,8.67,0.09,4,630,1,0
24,1,High School,48918,1,0,12000,2,10.83,0.25,2,602,1,0
24,1,Bachelor,33657,0,0,2441,0,11.77,0.07,3,659,1,0
25,0,High School,69256,0,0,1568,5,13.98,0.02,4,606,0,0
42,1,High School,138627,16,0,3000,5,9.88,0.02,14,683,0,0
25,1,High School,51659,3,0,8000,0,11,0.15,4,620,1,0
23,0,High School,29933,2,0,5000,2,10.56,0.17,4,564,1,0
23,0,High School,181065,1,1,9591,3,7.46,0.05,3,563,1,0
26,1,Bachelor,117255,2,1,12000,2,9.39,0.1,4,619,1,0
27,0,High School,128256,3,1,4744,5,7.78,0.04,6,683,1,0
25,1,High School,76633,1,1,3628,5,6.39,0.05,4,685,1,0
26,1,High School,87259,3,1,1171,0,13.77,0.01,4,543,1,0
23,1,Associate,49102,0,1,6000,1,12.68,0.12,4,678,1,0
26,1,Bachelor,132804,2,0,12000,4,7.89,0.09,2,558,1,0
24,1,High School,91142,3,1,7500,0,11.25,0.08,4,610,0,0
43,0,Associate,54648,21,0,7000,0,9.67,0.13,14,700,0,0
25,0,Associate,64803,3,0,3000,1,13.99,0.05,3,649,1,0
24,1,High School,88733,4,0,5000,1,9.5,0.06,2,539,1,0
23,1,Associate,48622,0,0,6000,2,7.95,0.12,3,607,0,0
26,1,Associate,70842,2,1,2774,0,12.44,0.04,6,656,1,0
30,0,Bachelor,64832,8,0,15000,4,9.08,0.23,10,637,1,0
29,0,Master,126864,5,1,12000,2,6.82,0.09,8,613,1,0
25,1,Bachelor,79099,2,0,4800,5,9.46,0.06,4,682,1,0
31,0,High School,145061,6,0,12000,2,11,0.08,6,591,0,0
29,0,Bachelor,89451,5,0,1993,3,7.54,0.02,7,683,0,0
27,1,High School,123495,1,1,15000,5,12.84,0.12,8,615,1,0
32,0,Associate,47046,5,0,9345,2,12.3,0.2,5,540,1,0
27,0,Master,70438,7,0,7262,0,11.42,0.1,6,737,0,0
41,0,High School,67156,19,1,4000,4,7.55,0.06,11,623,0,0
24,1,Associate,54639,0,2,4704,0,10.63,0.09,2,617,1,0
24,1,High School,60838,5,0,8000,0,7.96,0.13,4,560,1,0
32,0,Master,51166,7,0,8091,1,15.52,0.16,9,635,1,0
23,0,Bachelor,24652,0,0,1639,3,7.74,0.07,3,673,0,0
25,1,High School,102814,0,1,7688,3,11.09,0.07,6,654,0,0
34,1,Bachelor,216927,10,1,12965,3,9.31,0.06,8,707,0,0
21,1,Associate,72778,0,1,6000,0,6.91,0.08,4,680,1,0
27,1,Bachelor,56618,6,0,2500,3,14.39,0.04,4,575,0,0
30,1,High School,85040,10,1,10750,0,13.57,0.13,11,609,1,0
32,0,High School,40620,12,0,9172,0,7.89,0.23,9,642,1,0
36,1,Master,58916,9,0,11000,1,9.56,0.19,12,697,1,0
27,0,Master,60948,5,1,15000,0,9.9,0.25,4,695,1,0
23,1,Master,67877,0,0,9000,5,10.94,0.13,3,686,1,0
23,1,Bachelor,66788,0,0,4000,1,9.32,0.06,3,628,1,0
23,1,Associate,94691,0,1,1196,0,10.08,0.01,4,584,1,0
35,0,High School,42993,8,0,8000,0,11.29,0.19,11,577,1,0
26,1,Bachelor,101695,0,0,15000,1,9.58,0.15,4,531,1,0
25,0,Bachelor,54845,3,0,3000,1,6.18,0.05,4,571,1,0
24,0,Associate,111575,2,1,24380,2,11.3,0.22,4,649,1,0
27,1,Master,79945,4,0,8212,5,15.69,0.1,7,639,0,0
39,0,High School,29843,16,2,7650,4,12.49,0.26,12,600,1,0
33,1,Master,44190,9,1,7000,5,11.69,0.16,9,574,1,0
25,1,High School,78800,5,1,11432,4,10.49,0.15,4,590,0,0
29,1,Master,112670,5,1,5554,1,10.91,0.05,7,600,1,0
24,0,Bachelor,38101,0,0,7000,0,15.66,0.18,4,649,0,0
31,1,Bachelor,75550,6,1,6000,1,12.6,0.08,6,614,0,0
23,1,High School,65686,3,1,7000,1,8.29,0.11,4,654,0,0
23,1,Associate,29928,1,0,4500,1,12,0.15,4,622,0,0
29,0,Associate,49619,4,1,6000,0,8.18,0.12,8,605,1,0
24,1,High School,90893,0,1,8000,0,14.61,0.09,3,664,1,0
26,1,Associate,120531,6,0,20000,5,12.95,0.17,4,508,1,0
27,0,Bachelor,166382,4,1,5000,0,8.19,0.03,5,531,1,0
30,1,Associate,107657,9,0,7123,0,9.3,0.07,9,536,1,0
26,1,High School,186018,1,1,22136,4,13.38,0.12,3,655,1,0
23,1,Bachelor,60817,1,1,10000,2,11.51,0.16,4,704,1,0
27,1,Associate,123816,7,1,25000,4,10.98,0.2,3,629,0,0
24,0,High School,59849,3,0,5000,1,13.79,0.08,4,652,0,0
23,0,High School,111677,2,0,6887,2,12.23,0.06,4,577,1,0
41,1,Associate,35385,20,0,5000,2,7.52,0.14,13,649,1,0
25,1,Associate,44141,1,1,2000,2,15.19,0.05,3,692,1,0
32,0,Associate,168777,6,1,25000,5,15.65,0.15,10,626,1,0
40,1,High School,66819,14,1,11714,0,8.55,0.18,14,572,1,0
34,0,High School,36874,10,1,4000,1,10.7,0.11,6,564,1,0
36,1,Associate,73931,11,1,1046,3,9.66,0.01,12,639,0,0
44,0,Master,63318,19,2,9600,0,8.69,0.15,15,641,0,0
26,1,Bachelor,68636,2,0,12000,3,10.88,0.17,6,586,1,0
32,0,Associate,57682,7,0,3369,0,9.82,0.06,9,692,1,0
26,1,High School,132366,3,1,6000,0,7.88,0.05,3,647,1,0
29,0,Associate,96963,7,1,16000,5,12.07,0.17,7,647,1,0
37,0,Associate,58791,14,0,7500,1,16.29,0.13,13,654,0,0
28,0,Associate,217122,8,1,14339,1,10.24,0.07,5,583,0,0
23,1,Master,94501,1,0,9600,3,12.82,0.1,5,547,1,0
22,1,High School,79210,0,1,5000,0,9.37,0.06,4,592,0,0
28,1,Master,143018,6,1,25000,5,12.07,0.17,6,621,1,0
28,1,Bachelor,69637,5,0,7562,4,13.22,0.11,5,637,1,0
24,0,Bachelor,63570,1,1,5000,4,8.99,0.08,2,576,1,0
23,0,Associate,44045,0,0,10000,3,11.18,0.23,4,579,1,0
27,0,Bachelor,30960,4,0,6000,1,8.37,0.19,5,593,1,0
27,1,Bachelor,96876,5,0,9000,0,12.17,0.09,8,514,1,0
41,1,Associate,97037,17,1,10000,5,10.85,0.1,13,596,1,0
24,1,Associate,50084,0,0,2000,2,6.86,0.04,5,562,1,0
24,0,Master,101659,3,1,20000,0,11.18,0.2,4,662,0,0
27,1,Associate,87603,1,0,12000,1,13.72,0.14,6,620,1,0
23,0,Master,85017,4,1,20000,4,11.35,0.24,2,597,1,0
33,0,Associate,44087,9,0,5000,2,9.14,0.11,10,683,1,0
26,1,Associate,241073,2,1,12000,1,11.71,0.05,2,687,0,0
23,0,High School,109266,0,0,2499,2,13.22,0.02,3,659,0,0
32,0,High School,156659,9,1,9000,5,10.36,0.06,8,551,1,0
34,0,Bachelor,99814,11,1,5000,4,9.24,0.05,9,671,1,0
34,1,Master,58893,12,1,5000,3,12.48,0.08,10,625,1,0
26,0,High School,67149,4,1,10000,2,6.99,0.15,3,617,1,0
25,1,Associate,48998,0,0,1483,1,14.04,0.03,3,681,0,0
38,1,Associate,132810,13,1,16000,2,6.14,0.12,13,596,1,0
28,1,Associate,94342,2,0,18000,0,9.66,0.19,4,592,1,0
23,0,Associate,97051,1,1,6000,4,7.57,0.06,3,670,1,0
27,0,High School,85036,6,1,25000,4,10.38,0.29,7,685,0,0
